temp,dew_point,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds_all,weather_main,weather_description,Product,Unit_Price,Discount,Total_Price,Quantity,cpi
286.23,283.41,285.76,284.71,288.08,1021,83,0.83,7,8,3,7,4,3.6,0.1,285.12,5650,110.7
286.23,283.41,285.76,284.71,288.08,1021,83,0.83,7,8,3,7,5,2.38,0.0,2.38,7022,110.7
286.23,283.41,285.76,284.71,288.08,1021,83,0.83,7,8,3,7,6,3.33,0.0,33.3,5328,110.7
288.21,285.71,287.99,287.04,289.94,1021,85,3.6,74,99,1,2,0,3.56,0.0,24.92,6524,110.7
288.21,285.71,287.99,287.04,289.94,1021,85,3.6,74,99,1,2,1,1.64,0.0,1.64,6538,110.7
288.21,285.71,287.99,287.04,289.94,1021,85,3.6,74,99,1,2,2,1.8,0.0,5.4,7268,110.7
288.21,285.71,287.99,287.04,289.94,1021,85,3.6,74,99,1,2,3,3.21,0.0,41.73,6903,110.7
288.21,285.71,287.99,287.04,289.94,1021,85,3.6,74,99,1,2,4,3.02,0.0,33.22,6529,110.7
288.21,285.71,287.99,287.04,289.94,1021,85,3.6,74,99,1,2,5,2.38,0.0,21.42,6762,110.7
288.21,285.71,287.99,287.04,289.94,1021,85,3.6,74,99,1,2,6,2.28,0.05,28.16,6849,110.7
286.7,281.55,285.96,285.5,288.64,1023,71,2.13,53,0,3,7,0,3.56,0.0,49.84,7419,112.7
286.7,281.55,285.96,285.5,288.64,1023,71,2.13,53,0,3,7,1,1.64,0.0,4.92,7670,112.7
286.7,281.55,285.96,285.5,288.64,1023,71,2.13,53,0,3,7,2,1.21,0.1,8.71,6958,112.7
286.7,281.55,285.96,285.5,288.64,1023,71,2.13,53,0,3,7,3,2.58,0.05,66.18,8708,112.7
286.7,281.55,285.96,285.5,288.64,1023,71,2.13,53,0,3,7,4,2.27,0.05,17.25,7059,112.7
286.7,281.55,285.96,285.5,288.64,1023,71,2.13,53,0,3,7,5,2.38,0.0,19.04,7144,112.7
286.7,281.55,285.96,285.5,288.64,1023,71,2.13,53,0,3,7,6,3.33,0.0,49.95,6871,112.7
285.57,280.67,284.75,283.6,287.51,1021,72,2.14,80,4,3,7,0,2.94,0.05,248.58,6880,112.7
285.57,280.67,284.75,283.6,287.51,1021,72,2.14,80,4,3,7,1,1.75,0.05,129.67,7230,112.7
285.57,280.67,284.75,283.6,287.51,1021,72,2.14,80,4,3,7,2,1.8,0.0,9.0,6363,112.7
285.57,280.67,284.75,283.6,287.51,1021,72,2.14,80,4,3,7,3,3.41,0.1,82.86,6243,112.7
285.57,280.67,284.75,283.6,287.51,1021,72,2.14,80,4,3,7,4,3.02,0.0,27.18,6723,112.7
285.57,280.67,284.75,283.6,287.51,1021,72,2.14,80,4,3,7,5,2.38,0.0,21.42,7035,112.7
285.57,280.67,284.75,283.6,287.51,1021,72,2.14,80,4,3,7,6,3.33,0.0,13.32,6331,112.7
287.43,281.61,286.69,286.42,288.07,1016,68,3.66,104,33,1,3,0,3.37,0.05,124.86,5770,112.7
287.43,281.61,286.69,286.42,288.07,1016,68,3.66,104,33,1,3,1,1.64,0.0,19.68,6416,112.7
287.43,281.61,286.69,286.42,288.07,1016,68,3.66,104,33,1,3,2,1.8,0.0,19.8,8001,112.7
287.43,281.61,286.69,286.42,288.07,1016,68,3.66,104,33,1,3,3,2.59,0.05,17.22,7001,112.7
287.43,281.61,286.69,286.42,288.07,1016,68,3.66,104,33,1,3,4,3.02,0.0,6.04,6036,112.7
287.43,281.61,286.69,286.42,288.07,1016,68,3.66,104,33,1,3,5,2.36,0.1,78.59,6146,112.7
287.43,281.61,286.69,286.42,288.07,1016,68,3.66,104,33,1,3,6,4.07,0.15,287.14,6685,112.7
287.47,282.9,286.89,286.42,289.74,1017,74,1.95,105,4,3,7,0,3.56,0.0,3.56,6800,112.7
287.47,282.9,286.89,286.42,289.74,1017,74,1.95,105,4,3,7,1,1.64,0.0,8.2,5537,112.7
287.47,282.9,286.89,286.42,289.74,1017,74,1.95,105,4,3,7,2,1.8,0.0,7.2,6892,112.7
287.47,282.9,286.89,286.42,289.74,1017,74,1.95,105,4,3,7,3,2.81,0.05,61.4,7012,112.7
287.47,282.9,286.89,286.42,289.74,1017,74,1.95,105,4,3,7,4,3.02,0.0,27.18,6725,112.7
287.47,282.9,286.89,286.42,289.74,1017,74,1.95,105,4,3,7,5,2.38,0.0,2.38,6583,112.7
287.47,282.9,286.89,286.42,289.74,1017,74,1.95,105,4,3,7,6,3.33,0.0,36.63,7401,112.7
292.14,285.88,291.84,290.86,292.33,1022,67,1.93,114,92,1,2,0,2.3,0.05,19.66,6229,112.7
292.14,285.88,291.84,290.86,292.33,1022,67,1.93,114,92,1,2,1,1.74,0.1,137.81,7300,112.7
292.14,285.88,291.84,290.86,292.33,1022,67,1.93,114,92,1,2,2,1.35,0.1,15.8,8033,112.7
292.14,285.88,291.84,290.86,292.33,1022,67,1.93,114,92,1,2,3,2.92,0.1,231.26,7601,112.7
292.14,285.88,291.84,290.86,292.33,1022,67,1.93,114,92,1,2,4,3.02,0.0,27.18,7165,112.7
292.14,285.88,291.84,290.86,292.33,1022,67,1.93,114,92,1,2,5,2.08,0.05,112.63,8040,112.7
292.14,285.88,291.84,290.86,292.33,1022,67,1.93,114,92,1,2,6,3.33,0.0,33.3,8034,112.7
290.95,286.46,290.74,290.86,291.61,1020,75,2.46,110,100,1,2,0,3.56,0.0,24.92,5290,112.7
290.95,286.46,290.74,290.86,291.61,1020,75,2.46,110,100,1,2,1,2.35,0.05,162.97,6490,112.7
290.95,286.46,290.74,290.86,291.61,1020,75,2.46,110,100,1,2,2,1.8,0.0,21.6,6285,112.7
290.95,286.46,290.74,290.86,291.61,1020,75,2.46,110,100,1,2,3,2.44,0.05,2.32,6774,112.7
290.95,286.46,290.74,290.86,291.61,1020,75,2.46,110,100,1,2,4,3.66,0.1,266.81,7160,112.7
290.95,286.46,290.74,290.86,291.61,1020,75,2.46,110,100,1,2,5,2.72,0.05,43.93,7196,112.7
290.95,286.46,290.74,290.86,291.61,1020,75,2.46,110,100,1,2,6,3.33,0.0,3.33,7319,112.7
291.66,289.46,291.84,288.69,292.67,1015,87,1.52,132,99,1,2,0,3.08,0.1,232.85,7062,112.7
291.66,289.46,291.84,288.69,292.67,1015,87,1.52,132,99,1,2,1,1.29,0.05,44.12,7355,112.7
291.66,289.46,291.84,288.69,292.67,1015,87,1.52,132,99,1,2,2,1.8,0.0,7.2,7605,112.7
291.66,289.46,291.84,288.69,292.67,1015,87,1.52,132,99,1,2,3,3.21,0.0,3.21,7557,112.7
291.66,289.46,291.84,288.69,292.67,1015,87,1.52,132,99,1,2,4,2.31,0.1,166.32,7975,112.7
291.66,289.46,291.84,288.69,292.67,1015,87,1.52,132,99,1,2,5,2.94,0.1,92.61,6993,112.7
291.66,289.46,291.84,288.69,292.67,1015,87,1.52,132,99,1,2,6,3.0,0.1,194.4,6776,112.7
288.71,284.3,288.28,288.13,291.4,1011,75,0.84,234,89,1,2,0,3.56,0.0,53.4,7095,112.7
288.71,284.3,288.28,288.13,291.4,1011,75,0.84,234,89,1,2,1,1.64,0.0,24.6,6874,112.7
288.71,284.3,288.28,288.13,291.4,1011,75,0.84,234,89,1,2,2,2.29,0.1,148.39,6977,112.7
288.71,284.3,288.28,288.13,291.4,1011,75,0.84,234,89,1,2,3,3.11,0.1,249.11,6946,112.7
288.71,284.3,288.28,288.13,291.4,1011,75,0.84,234,89,1,2,4,3.02,0.0,21.14,7012,112.7
288.71,284.3,288.28,288.13,291.4,1011,75,0.84,234,89,1,2,5,2.38,0.0,19.04,6600,112.7
288.71,284.3,288.28,288.13,291.4,1011,75,0.84,234,89,1,2,6,2.74,0.15,167.69,6243,112.7
288.38,285.51,288.13,287.02,288.86,1011,83,2.03,218,99,1,2,0,3.45,0.05,163.88,7478,112.7
288.38,285.51,288.13,287.02,288.86,1011,83,2.03,218,99,1,2,1,2.27,0.1,177.74,6625,112.7
288.38,285.51,288.13,287.02,288.86,1011,83,2.03,218,99,1,2,2,1.8,0.0,23.4,7944,112.7
288.38,285.51,288.13,287.02,288.86,1011,83,2.03,218,99,1,2,3,2.46,0.1,216.97,7267,112.7
288.38,285.51,288.13,287.02,288.86,1011,83,2.03,218,99,1,2,4,3.02,0.0,21.14,7784,112.7
288.38,285.51,288.13,287.02,288.86,1011,83,2.03,218,99,1,2,5,2.79,0.1,178.28,7414,112.7
288.38,285.51,288.13,287.02,288.86,1011,83,2.03,218,99,1,2,6,3.33,0.0,13.32,8023,112.7
286.46,284.34,286.12,285.37,288.08,1012,87,2.91,207,42,2,5,0,3.56,0.0,42.72,7241,112.7
286.46,284.34,286.12,285.37,288.08,1012,87,2.91,207,42,2,5,1,1.96,0.05,11.17,7095,112.7
286.46,284.34,286.12,285.37,288.08,1012,87,2.91,207,42,2,5,2,1.88,0.1,98.14,7038,112.7
286.46,284.34,286.12,285.37,288.08,1012,87,2.91,207,42,2,5,3,4.3,0.05,314.54,7065,112.7
286.46,284.34,286.12,285.37,288.08,1012,87,2.91,207,42,2,5,4,4.22,0.1,345.62,7001,112.7
286.46,284.34,286.12,285.37,288.08,1012,87,2.91,207,42,2,5,5,2.38,0.0,28.56,6896,112.7
286.46,284.34,286.12,285.37,288.08,1012,87,2.91,207,42,2,5,6,2.87,0.1,188.56,7393,112.7
285.99,285.21,285.81,285.36,288.04,1014,95,1.84,327,63,1,1,0,3.01,0.1,124.61,6368,112.7
285.99,285.21,285.81,285.36,288.04,1014,95,1.84,327,63,1,1,1,2.15,0.1,185.76,6390,112.7
285.99,285.21,285.81,285.36,288.04,1014,95,1.84,327,63,1,1,2,1.8,0.0,16.2,6794,112.7
285.99,285.21,285.81,285.36,288.04,1014,95,1.84,327,63,1,1,3,3.21,0.0,6.42,6450,112.7
285.99,285.21,285.81,285.36,288.04,1014,95,1.84,327,63,1,1,4,2.61,0.05,9.92,6504,112.7
285.99,285.21,285.81,285.36,288.04,1014,95,1.84,327,63,1,1,5,2.38,0.0,28.56,6629,112.7
285.99,285.21,285.81,285.36,288.04,1014,95,1.84,327,63,1,1,6,3.33,0.0,19.98,6064,112.7
284.81,283.72,284.46,283.6,285.31,1019,93,1.41,248,26,1,3,0,3.4,0.05,48.45,6922,112.7
284.81,283.72,284.46,283.6,285.31,1019,93,1.41,248,26,1,3,1,1.64,0.0,19.68,7369,112.7
284.81,283.72,284.46,283.6,285.31,1019,93,1.41,248,26,1,3,2,1.8,0.0,3.6,8310,112.7
284.81,283.72,284.46,283.6,285.31,1019,93,1.41,248,26,1,3,3,3.21,0.0,9.63,7511,112.7
284.81,283.72,284.46,283.6,285.31,1019,93,1.41,248,26,1,3,4,2.4,0.1,114.48,6756,112.7
284.81,283.72,284.46,283.6,285.31,1019,93,1.41,248,26,1,3,5,2.38,0.0,28.56,7267,112.7
284.81,283.72,284.46,283.6,285.31,1019,93,1.41,248,26,1,3,6,3.05,0.05,31.87,6836,112.7
286.98,285.2,286.74,285.82,287.86,1012,89,2.21,190,96,1,2,0,3.56,0.0,46.28,7752,112.7
286.98,285.2,286.74,285.82,287.86,1012,89,2.21,190,96,1,2,1,1.64,0.0,14.76,7423,112.7
286.98,285.2,286.74,285.82,287.86,1012,89,2.21,190,96,1,2,2,1.8,0.0,16.2,7611,112.7
286.98,285.2,286.74,285.82,287.86,1012,89,2.21,190,96,1,2,3,3.21,0.0,22.47,6865,112.7
286.98,285.2,286.74,285.82,287.86,1012,89,2.21,190,96,1,2,4,3.02,0.0,6.04,6048,112.7
286.98,285.2,286.74,285.82,287.86,1012,89,2.21,190,96,1,2,5,2.38,0.0,7.14,6748,112.7
286.98,285.2,286.74,285.82,287.86,1012,89,2.21,190,96,1,2,6,3.33,0.0,29.97,6605,112.7
290.1,288.79,290.25,289.39,290.86,1009,92,0.86,110,100,2,8,0,3.56,0.0,10.68,6820,112.7
290.1,288.79,290.25,289.39,290.86,1009,92,0.86,110,100,2,8,1,1.64,0.0,14.76,7103,112.7
290.1,288.79,290.25,289.39,290.86,1009,92,0.86,110,100,2,8,2,1.8,0.0,23.4,7878,112.7
290.1,288.79,290.25,289.39,290.86,1009,92,0.86,110,100,2,8,3,3.21,0.0,3.21,6309,112.7
290.1,288.79,290.25,289.39,290.86,1009,92,0.86,110,100,2,8,4,3.02,0.0,45.3,7461,112.7
290.1,288.79,290.25,289.39,290.86,1009,92,0.86,110,100,2,8,5,1.88,0.05,58.94,6254,112.7
290.1,288.79,290.25,289.39,290.86,1009,92,0.86,110,100,2,8,6,3.1,0.15,221.34,7752,112.7
286.1,286.1,286.06,285.11,288.08,1005,100,1.29,323,100,1,2,0,3.56,0.0,42.72,7246,112.7
286.1,286.1,286.06,285.11,288.08,1005,100,1.29,323,100,1,2,1,1.64,0.0,11.48,6416,112.7
286.1,286.1,286.06,285.11,288.08,1005,100,1.29,323,100,1,2,2,1.8,0.0,27.0,7577,112.7
286.1,286.1,286.06,285.11,288.08,1005,100,1.29,323,100,1,2,3,3.21,0.0,16.05,7177,112.7
286.1,286.1,286.06,285.11,288.08,1005,100,1.29,323,100,1,2,4,3.02,0.0,30.2,7637,112.7
286.1,286.1,286.06,285.11,288.08,1005,100,1.29,323,100,1,2,5,2.38,0.0,23.8,7056,112.7
286.1,286.1,286.06,285.11,288.08,1005,100,1.29,323,100,1,2,6,3.33,0.0,43.29,6130,112.7
284.9,282.98,284.43,284.39,285.31,1009,88,4.7,275,65,2,5,0,3.56,0.0,42.72,5876,112.7
284.9,282.98,284.43,284.39,285.31,1009,88,4.7,275,65,2,5,1,2.01,0.1,171.86,7506,112.7
284.9,282.98,284.43,284.39,285.31,1009,88,4.7,275,65,2,5,2,1.8,0.0,14.4,7118,112.7
284.9,282.98,284.43,284.39,285.31,1009,88,4.7,275,65,2,5,3,2.45,0.05,4.66,5972,112.7
284.9,282.98,284.43,284.39,285.31,1009,88,4.7,275,65,2,5,4,3.02,0.0,15.1,6966,112.7
284.9,282.98,284.43,284.39,285.31,1009,88,4.7,275,65,2,5,5,1.82,0.05,112.38,6573,112.7
284.9,282.98,284.43,284.39,285.31,1009,88,4.7,275,65,2,5,6,2.82,0.1,241.11,6922,112.7
283.17,280.42,282.39,282.51,284.39,1008,83,5.96,269,100,1,2,0,3.56,0.0,49.84,6276,112.7
283.17,280.42,282.39,282.51,284.39,1008,83,5.96,269,100,1,2,1,1.64,0.0,16.4,6199,112.7
283.17,280.42,282.39,282.51,284.39,1008,83,5.96,269,100,1,2,2,1.8,0.0,23.4,6820,112.7
283.17,280.42,282.39,282.51,284.39,1008,83,5.96,269,100,1,2,3,4.03,0.1,322.8,6945,112.7
283.17,280.42,282.39,282.51,284.39,1008,83,5.96,269,100,1,2,4,3.02,0.0,21.14,7671,112.7
283.17,280.42,282.39,282.51,284.39,1008,83,5.96,269,100,1,2,5,2.38,0.0,26.18,6091,112.7
283.17,280.42,282.39,282.51,284.39,1008,83,5.96,269,100,1,2,6,3.33,0.0,23.31,6625,112.7
281.86,280.15,278.8,281.4,282.72,1012,89,5.88,279,48,1,3,0,3.56,0.0,3.56,7213,112.7
281.86,280.15,278.8,281.4,282.72,1012,89,5.88,279,48,1,3,1,1.64,0.0,13.12,6950,112.7
281.86,280.15,278.8,281.4,282.72,1012,89,5.88,279,48,1,3,2,2.62,0.1,146.2,8076,112.7
281.86,280.15,278.8,281.4,282.72,1012,89,5.88,279,48,1,3,3,3.21,0.0,19.26,6462,112.7
281.86,280.15,278.8,281.4,282.72,1012,89,5.88,279,48,1,3,4,3.02,0.0,45.3,7125,112.7
281.86,280.15,278.8,281.4,282.72,1012,89,5.88,279,48,1,3,5,2.82,0.05,117.88,6721,112.7
281.86,280.15,278.8,281.4,282.72,1012,89,5.88,279,48,1,3,6,2.77,0.1,244.31,8133,112.7
280.63,280.63,277.26,280.36,282.16,1011,100,5.83,286,100,1,2,0,3.56,0.0,35.6,7046,112.7
280.63,280.63,277.26,280.36,282.16,1011,100,5.83,286,100,1,2,1,2.07,0.1,132.27,5263,112.7
280.63,280.63,277.26,280.36,282.16,1011,100,5.83,286,100,1,2,2,1.8,0.0,9.0,7025,112.7
280.63,280.63,277.26,280.36,282.16,1011,100,5.83,286,100,1,2,3,3.21,0.0,25.68,6574,112.7
280.63,280.63,277.26,280.36,282.16,1011,100,5.83,286,100,1,2,4,3.02,0.0,27.18,6975,112.7
280.63,280.63,277.26,280.36,282.16,1011,100,5.83,286,100,1,2,5,2.38,0.0,14.28,7550,112.7
280.63,280.63,277.26,280.36,282.16,1011,100,5.83,286,100,1,2,6,3.33,0.0,13.32,6353,112.7
281.82,281.52,279.46,280.91,282.53,1020,98,4.12,281,23,1,4,0,3.56,0.0,28.48,7006,112.7
281.82,281.52,279.46,280.91,282.53,1020,98,4.12,281,23,1,4,1,1.64,0.0,22.96,7049,112.7
281.82,281.52,279.46,280.91,282.53,1020,98,4.12,281,23,1,4,2,1.8,0.0,18.0,6408,112.7
281.82,281.52,279.46,280.91,282.53,1020,98,4.12,281,23,1,4,3,2.73,0.05,72.62,5496,112.7
281.82,281.52,279.46,280.91,282.53,1020,98,4.12,281,23,1,4,4,3.02,0.0,30.2,6248,112.7
281.82,281.52,279.46,280.91,282.53,1020,98,4.12,281,23,1,4,5,2.38,0.0,33.32,5530,112.7
281.82,281.52,279.46,280.91,282.53,1020,98,4.12,281,23,1,4,6,2.85,0.15,201.07,7370,112.7
280.09,279.65,278.82,278.44,280.45,1026,97,1.96,296,53,1,1,0,3.56,0.0,3.56,6291,112.7
280.09,279.65,278.82,278.44,280.45,1026,97,1.96,296,53,1,1,1,1.64,0.0,14.76,6365,112.7
280.09,279.65,278.82,278.44,280.45,1026,97,1.96,296,53,1,1,2,1.8,0.0,5.4,6190,112.7
280.09,279.65,278.82,278.44,280.45,1026,97,1.96,296,53,1,1,3,3.44,0.1,222.91,7072,112.7
280.09,279.65,278.82,278.44,280.45,1026,97,1.96,296,53,1,1,4,3.02,0.0,21.14,5736,112.7
280.09,279.65,278.82,278.44,280.45,1026,97,1.96,296,53,1,1,5,2.38,0.0,30.94,5722,112.7
280.09,279.65,278.82,278.44,280.45,1026,97,1.96,296,53,1,1,6,3.33,0.0,9.99,6209,112.7
280.8,278.78,280.8,278.86,281.0,1026,87,0.79,281,3,3,7,0,2.96,0.1,47.95,6429,112.7
280.8,278.78,280.8,278.86,281.0,1026,87,0.79,281,3,3,7,1,1.25,0.05,4.75,8206,112.7
280.8,278.78,280.8,278.86,281.0,1026,87,0.79,281,3,3,7,2,1.8,0.0,21.6,7128,112.7
280.8,278.78,280.8,278.86,281.0,1026,87,0.79,281,3,3,7,3,3.26,0.05,99.1,6853,112.7
280.8,278.78,280.8,278.86,281.0,1026,87,0.79,281,3,3,7,4,3.02,0.0,21.14,7262,112.7
280.8,278.78,280.8,278.86,281.0,1026,87,0.79,281,3,3,7,5,2.24,0.1,106.85,7422,112.7
280.8,278.78,280.8,278.86,281.0,1026,87,0.79,281,3,3,7,6,3.18,0.1,100.17,7032,112.7
283.7,278.26,282.61,281.42,283.78,1022,69,1.93,134,45,1,3,0,3.24,0.05,230.85,6764,112.7
283.7,278.26,282.61,281.42,283.78,1022,69,1.93,134,45,1,3,1,1.64,0.0,13.12,6663,112.7
283.7,278.26,282.61,281.42,283.78,1022,69,1.93,134,45,1,3,2,1.8,0.0,5.4,7168,112.7
283.7,278.26,282.61,281.42,283.78,1022,69,1.93,134,45,1,3,3,3.21,0.0,9.63,6106,112.7
283.7,278.26,282.61,281.42,283.78,1022,69,1.93,134,45,1,3,4,3.02,0.0,27.18,7094,112.7
283.7,278.26,282.61,281.42,283.78,1022,69,1.93,134,45,1,3,5,3.18,0.1,117.34,7288,112.7
283.7,278.26,282.61,281.42,283.78,1022,69,1.93,134,45,1,3,6,3.33,0.0,29.97,6310,112.7
284.94,279.65,284.0,283.86,285.67,1014,70,1.45,221,91,1,2,0,3.56,0.0,39.16,6232,112.7
284.94,279.65,284.0,283.86,285.67,1014,70,1.45,221,91,1,2,1,1.79,0.05,64.62,6153,112.7
284.94,279.65,284.0,283.86,285.67,1014,70,1.45,221,91,1,2,2,1.8,0.0,16.2,7286,112.7
284.94,279.65,284.0,283.86,285.67,1014,70,1.45,221,91,1,2,3,3.21,0.0,35.31,7024,112.7
284.94,279.65,284.0,283.86,285.67,1014,70,1.45,221,91,1,2,4,2.67,0.05,88.78,6602,112.7
284.94,279.65,284.0,283.86,285.67,1014,70,1.45,221,91,1,2,5,1.86,0.05,74.21,7169,112.7
284.94,279.65,284.0,283.86,285.67,1014,70,1.45,221,91,1,2,6,2.14,0.05,52.86,7031,112.7
284.3,282.05,283.72,283.28,285.31,1013,86,1.49,5,55,1,1,0,3.56,0.0,53.4,6375,112.7
284.3,282.05,283.72,283.28,285.31,1013,86,1.49,5,55,1,1,1,2.23,0.1,184.64,6132,112.7
284.3,282.05,283.72,283.28,285.31,1013,86,1.49,5,55,1,1,2,1.4,0.05,7.98,6783,112.7
284.3,282.05,283.72,283.28,285.31,1013,86,1.49,5,55,1,1,3,3.49,0.05,149.2,6733,112.7
284.3,282.05,283.72,283.28,285.31,1013,86,1.49,5,55,1,1,4,3.12,0.05,26.68,7555,112.7
284.3,282.05,283.72,283.28,285.31,1013,86,1.49,5,55,1,1,5,1.84,0.1,54.65,6220,112.7
284.3,282.05,283.72,283.28,285.31,1013,86,1.49,5,55,1,1,6,3.33,0.0,9.99,6679,112.7
284.1,283.01,283.68,281.38,284.39,1010,93,1.75,256,26,1,3,0,3.56,0.0,17.8,6594,112.7
284.1,283.01,283.68,281.38,284.39,1010,93,1.75,256,26,1,3,1,1.21,0.1,27.22,7030,112.7
284.1,283.01,283.68,281.38,284.39,1010,93,1.75,256,26,1,3,2,1.8,0.0,1.8,7418,112.7
284.1,283.01,283.68,281.38,284.39,1010,93,1.75,256,26,1,3,3,3.3,0.1,145.53,6907,112.7
284.1,283.01,283.68,281.38,284.39,1010,93,1.75,256,26,1,3,4,3.58,0.1,248.09,6202,112.7
284.1,283.01,283.68,281.38,284.39,1010,93,1.75,256,26,1,3,5,2.38,0.0,7.14,6863,112.7
284.1,283.01,283.68,281.38,284.39,1010,93,1.75,256,26,1,3,6,3.33,0.0,26.64,6206,112.7
283.45,281.88,282.89,282.58,283.86,996,90,5.15,202,100,2,5,0,4.06,0.1,270.4,5839,112.7
283.45,281.88,282.89,282.58,283.86,996,90,5.15,202,100,2,5,1,1.64,0.0,24.6,6148,112.7
283.45,281.88,282.89,282.58,283.86,996,90,5.15,202,100,2,5,2,1.8,0.0,7.2,5974,112.7
283.45,281.88,282.89,282.58,283.86,996,90,5.15,202,100,2,5,3,3.21,0.0,16.05,6205,112.7
283.45,281.88,282.89,282.58,283.86,996,90,5.15,202,100,2,5,4,3.02,0.0,12.08,6190,112.7
283.45,281.88,282.89,282.58,283.86,996,90,5.15,202,100,2,5,5,2.38,0.0,16.66,5437,112.7
283.45,281.88,282.89,282.58,283.86,996,90,5.15,202,100,2,5,6,3.33,0.0,19.98,6961,112.7
280.57,279.36,279.35,278.83,281.38,998,92,1.99,220,87,2,5,0,3.12,0.1,210.6,6893,112.7
280.57,279.36,279.35,278.83,281.38,998,92,1.99,220,87,2,5,1,1.64,0.0,24.6,6352,112.7
280.57,279.36,279.35,278.83,281.38,998,92,1.99,220,87,2,5,2,1.66,0.05,74.12,7068,112.7
280.57,279.36,279.35,278.83,281.38,998,92,1.99,220,87,2,5,3,3.27,0.05,223.67,6130,112.7
280.57,279.36,279.35,278.83,281.38,998,92,1.99,220,87,2,5,4,3.02,0.0,39.26,6086,112.7
280.57,279.36,279.35,278.83,281.38,998,92,1.99,220,87,2,5,5,2.38,0.0,35.7,6863,112.7
280.57,279.36,279.35,278.83,281.38,998,92,1.99,220,87,2,5,6,2.13,0.15,14.48,7008,112.7
280.24,279.65,279.29,279.0,280.45,1001,96,1.67,224,58,1,1,0,3.56,0.0,42.72,6663,112.7
280.24,279.65,279.29,279.0,280.45,1001,96,1.67,224,58,1,1,1,2.04,0.1,168.91,6900,112.7
280.24,279.65,279.29,279.0,280.45,1001,96,1.67,224,58,1,1,2,1.8,0.0,18.0,7429,112.7
280.24,279.65,279.29,279.0,280.45,1001,96,1.67,224,58,1,1,3,3.21,0.0,25.68,6556,112.7
280.24,279.65,279.29,279.0,280.45,1001,96,1.67,224,58,1,1,4,4.35,0.1,234.9,6323,112.7
280.24,279.65,279.29,279.0,280.45,1001,96,1.67,224,58,1,1,5,2.57,0.05,112.31,6620,112.7
280.24,279.65,279.29,279.0,280.45,1001,96,1.67,224,58,1,1,6,2.33,0.05,22.14,6609,112.7
277.76,276.26,276.68,276.93,279.19,1009,90,1.48,238,54,1,1,0,3.56,0.0,14.24,7683,112.7
277.76,276.26,276.68,276.93,279.19,1009,90,1.48,238,54,1,1,1,1.64,0.0,18.04,6123,112.7
277.76,276.26,276.68,276.93,279.19,1009,90,1.48,238,54,1,1,2,1.8,0.0,18.0,8688,112.7
277.76,276.26,276.68,276.93,279.19,1009,90,1.48,238,54,1,1,3,3.21,0.0,3.21,6305,112.7
277.76,276.26,276.68,276.93,279.19,1009,90,1.48,238,54,1,1,4,3.02,0.0,27.18,6720,112.7
277.76,276.26,276.68,276.93,279.19,1009,90,1.48,238,54,1,1,5,2.38,0.0,16.66,6859,112.7
277.76,276.26,276.68,276.93,279.19,1009,90,1.48,238,54,1,1,6,3.33,0.0,16.65,6574,112.7
283.02,279.18,281.3,279.26,283.22,1011,77,3.38,198,100,1,2,0,3.56,0.0,7.12,6525,113.5
283.02,279.18,281.3,279.26,283.22,1011,77,3.38,198,100,1,2,1,2.16,0.1,95.26,6956,113.5
283.02,279.18,281.3,279.26,283.22,1011,77,3.38,198,100,1,2,2,1.8,0.0,18.0,6567,113.5
283.02,279.18,281.3,279.26,283.22,1011,77,3.38,198,100,1,2,3,3.21,0.0,22.47,5659,113.5
283.02,279.18,281.3,279.26,283.22,1011,77,3.38,198,100,1,2,4,3.02,0.0,21.14,5654,113.5
283.02,279.18,281.3,279.26,283.22,1011,77,3.38,198,100,1,2,5,2.38,0.0,23.8,7450,113.5
283.02,279.18,281.3,279.26,283.22,1011,77,3.38,198,100,1,2,6,1.64,0.05,29.6,5580,113.5
282.7,282.7,280.39,281.47,284.75,1015,100,4.46,251,26,1,3,0,2.82,0.05,8.04,7453,113.5
282.7,282.7,280.39,281.47,284.75,1015,100,4.46,251,26,1,3,1,1.64,0.0,6.56,8134,113.5
282.7,282.7,280.39,281.47,284.75,1015,100,4.46,251,26,1,3,2,1.8,0.0,18.0,6681,113.5
282.7,282.7,280.39,281.47,284.75,1015,100,4.46,251,26,1,3,3,3.21,0.0,35.31,6717,113.5
282.7,282.7,280.39,281.47,284.75,1015,100,4.46,251,26,1,3,4,3.02,0.0,9.06,8309,113.5
282.7,282.7,280.39,281.47,284.75,1015,100,4.46,251,26,1,3,5,2.38,0.0,14.28,6866,113.5
282.7,282.7,280.39,281.47,284.75,1015,100,4.46,251,26,1,3,6,2.06,0.1,83.43,6188,113.5
283.29,282.05,282.76,281.61,283.78,1023,92,4.07,283,45,1,3,0,3.33,0.1,155.84,6656,113.5
283.29,282.05,282.76,281.61,283.78,1023,92,4.07,283,45,1,3,1,1.28,0.05,25.54,6255,113.5
283.29,282.05,282.76,281.61,283.78,1023,92,4.07,283,45,1,3,2,1.8,0.0,16.2,7177,113.5
283.29,282.05,282.76,281.61,283.78,1023,92,4.07,283,45,1,3,3,2.24,0.05,25.54,7260,113.5
283.29,282.05,282.76,281.61,283.78,1023,92,4.07,283,45,1,3,4,3.02,0.0,42.28,6902,113.5
283.29,282.05,282.76,281.61,283.78,1023,92,4.07,283,45,1,3,5,2.38,0.0,35.7,7093,113.5
