temp,dew_point,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds_all,weather_main,weather_description,Product,Unit_Price,Discount,Total_Price,Quantity
276.29,273.35,274.14,275.36,276.78,1003,81,2.2,91,55,1,1,1,2.02,0.05,80.6,6674
276.29,273.35,274.14,275.36,276.78,1003,81,2.2,91,55,1,1,2,1.42,0.05,94.43,5856
276.29,273.35,274.14,275.36,276.78,1003,81,2.2,91,55,1,1,3,3.21,0.0,38.52,6168
276.29,273.35,274.14,275.36,276.78,1003,81,2.2,91,55,1,1,4,3.79,0.1,173.96,5891
276.29,273.35,274.14,275.36,276.78,1003,81,2.2,91,55,1,1,5,2.38,0.0,26.18,6437
276.29,273.35,274.14,275.36,276.78,1003,81,2.2,91,55,1,1,6,3.06,0.1,267.14,6881
274.38,273.67,269.75,273.13,275.18,1002,95,5.04,55,100,0,0,0,3.56,0.0,7.12,6761
274.38,273.67,269.75,273.13,275.18,1002,95,5.04,55,100,0,0,1,1.64,0.0,14.76,6956
274.38,273.67,269.75,273.13,275.18,1002,95,5.04,55,100,0,0,2,2.15,0.05,159.31,6539
274.38,273.67,269.75,273.13,275.18,1002,95,5.04,55,100,0,0,3,3.21,0.0,44.94,6352
274.38,273.67,269.75,273.13,275.18,1002,95,5.04,55,100,0,0,4,3.02,0.0,18.12,6589
274.38,273.67,269.75,273.13,275.18,1002,95,5.04,55,100,0,0,5,2.6,0.05,29.64,5892
274.38,273.67,269.75,273.13,275.18,1002,95,5.04,55,100,0,0,6,2.47,0.05,105.59,5792
272.75,270.8,267.69,271.47,273.57,1010,85,5.08,30,100,0,0,0,2.78,0.05,129.41,6227
272.75,270.8,267.69,271.47,273.57,1010,85,5.08,30,100,0,0,1,1.64,0.0,22.96,6624
272.75,270.8,267.69,271.47,273.57,1010,85,5.08,30,100,0,0,2,1.8,0.0,19.8,6809
272.75,270.8,267.69,271.47,273.57,1010,85,5.08,30,100,0,0,3,3.21,0.0,28.89,6722
272.75,270.8,267.69,271.47,273.57,1010,85,5.08,30,100,0,0,4,3.02,0.0,12.08,6365
272.75,270.8,267.69,271.47,273.57,1010,85,5.08,30,100,0,0,5,2.38,0.0,33.32,6611
272.75,270.8,267.69,271.47,273.57,1010,85,5.08,30,100,0,0,6,3.33,0.0,6.66,7147
272.02,268.28,269.35,271.48,272.86,1020,73,2.02,6,64,1,1,0,3.56,0.0,53.4,6668
272.02,268.28,269.35,271.48,272.86,1020,73,2.02,6,64,1,1,1,1.64,0.0,8.2,6405
272.02,268.28,269.35,271.48,272.86,1020,73,2.02,6,64,1,1,2,1.8,0.0,12.6,6778
272.02,268.28,269.35,271.48,272.86,1020,73,2.02,6,64,1,1,3,3.21,0.0,32.1,5831
272.02,268.28,269.35,271.48,272.86,1020,73,2.02,6,64,1,1,4,3.4,0.1,244.8,6288
272.02,268.28,269.35,271.48,272.86,1020,73,2.02,6,64,1,1,5,2.01,0.05,164.22,6299
272.02,268.28,269.35,271.48,272.86,1020,73,2.02,6,64,1,1,6,3.33,0.0,3.33,6512
274.12,270.05,270.95,272.04,274.34,1019,72,2.85,243,95,1,2,0,3.56,0.0,14.24,7282
274.12,270.05,270.95,272.04,274.34,1019,72,2.85,243,95,1,2,1,1.37,0.05,31.24,7530
274.12,270.05,270.95,272.04,274.34,1019,72,2.85,243,95,1,2,2,1.8,0.0,1.8,6089
274.12,270.05,270.95,272.04,274.34,1019,72,2.85,243,95,1,2,3,4.01,0.15,316.99,7029
274.12,270.05,270.95,272.04,274.34,1019,72,2.85,243,95,1,2,4,3.11,0.1,173.54,7479
274.12,270.05,270.95,272.04,274.34,1019,72,2.85,243,95,1,2,5,2.49,0.05,146.66,6478
274.12,270.05,270.95,272.04,274.34,1019,72,2.85,243,95,1,2,6,3.33,0.0,33.3,6915
277.42,277.42,272.76,276.56,278.51,1005,100,6.9,241,100,2,5,0,3.56,0.0,14.24,6665
277.42,277.42,272.76,276.56,278.51,1005,100,6.9,241,100,2,5,1,1.52,0.1,45.14,8219
277.42,277.42,272.76,276.56,278.51,1005,100,6.9,241,100,2,5,2,1.8,0.0,16.2,7380
277.42,277.42,272.76,276.56,278.51,1005,100,6.9,241,100,2,5,3,3.21,0.0,48.15,6078
277.42,277.42,272.76,276.56,278.51,1005,100,6.9,241,100,2,5,4,3.02,0.0,36.24,7445
277.42,277.42,272.76,276.56,278.51,1005,100,6.9,241,100,2,5,5,2.38,0.0,33.32,7484
277.42,277.42,272.76,276.56,278.51,1005,100,6.9,241,100,2,5,6,3.33,0.0,33.3,6685
282.15,282.15,279.3,281.4,282.95,1004,100,5.51,244,100,2,5,0,3.56,0.0,28.48,6656
282.15,282.15,279.3,281.4,282.95,1004,100,5.51,244,100,2,5,1,2.2,0.05,45.98,6061
282.15,282.15,279.3,281.4,282.95,1004,100,5.51,244,100,2,5,2,1.53,0.05,43.6,6663
282.15,282.15,279.3,281.4,282.95,1004,100,5.51,244,100,2,5,3,3.21,0.0,6.42,6512
282.15,282.15,279.3,281.4,282.95,1004,100,5.51,244,100,2,5,4,4.01,0.15,313.58,6841
282.15,282.15,279.3,281.4,282.95,1004,100,5.51,244,100,2,5,5,2.38,0.0,28.56,6283
282.15,282.15,279.3,281.4,282.95,1004,100,5.51,244,100,2,5,6,3.17,0.1,185.44,8613
282.65,279.19,279.77,282.02,283.51,997,79,5.96,231,87,1,2,0,3.56,0.0,14.24,7147
282.65,279.19,279.77,282.02,283.51,997,79,5.96,231,87,1,2,1,1.64,0.0,3.28,7003
282.65,279.19,279.77,282.02,283.51,997,79,5.96,231,87,1,2,2,1.8,0.0,19.8,6767
282.65,279.19,279.77,282.02,283.51,997,79,5.96,231,87,1,2,3,3.09,0.1,233.6,7878
282.65,279.19,279.77,282.02,283.51,997,79,5.96,231,87,1,2,4,2.44,0.1,68.08,6869
282.65,279.19,279.77,282.02,283.51,997,79,5.96,231,87,1,2,5,2.23,0.1,78.27,6442
282.65,279.19,279.77,282.02,283.51,997,79,5.96,231,87,1,2,6,3.33,0.0,33.3,7552
279.08,276.25,274.41,278.22,280.18,993,82,8.41,254,81,2,5,0,3.56,0.0,42.72,6759
279.08,276.25,274.41,278.22,280.18,993,82,8.41,254,81,2,5,1,1.64,0.0,9.84,6959
279.08,276.25,274.41,278.22,280.18,993,82,8.41,254,81,2,5,2,1.8,0.0,21.6,6335
279.08,276.25,274.41,278.22,280.18,993,82,8.41,254,81,2,5,3,3.21,0.0,32.1,7195
279.08,276.25,274.41,278.22,280.18,993,82,8.41,254,81,2,5,4,3.02,0.0,45.3,6108
279.08,276.25,274.41,278.22,280.18,993,82,8.41,254,81,2,5,5,2.38,0.0,21.42,7226
279.08,276.25,274.41,278.22,280.18,993,82,8.41,254,81,2,5,6,2.86,0.05,152.15,6995
276.32,274.05,272.63,274.79,278.02,999,85,4.22,308,100,1,2,0,3.56,0.0,35.6,7481
276.32,274.05,272.63,274.79,278.02,999,85,4.22,308,100,1,2,1,1.64,0.0,13.12,7067
276.32,274.05,272.63,274.79,278.02,999,85,4.22,308,100,1,2,2,1.8,0.0,12.6,7236
276.32,274.05,272.63,274.79,278.02,999,85,4.22,308,100,1,2,3,2.61,0.1,185.57,6817
276.32,274.05,272.63,274.79,278.02,999,85,4.22,308,100,1,2,4,3.02,0.0,12.08,6667
276.32,274.05,272.63,274.79,278.02,999,85,4.22,308,100,1,2,5,2.38,0.0,9.52,8339
276.32,274.05,272.63,274.79,278.02,999,85,4.22,308,100,1,2,6,2.62,0.05,4.98,7502
274.93,272.74,271.12,273.83,275.82,1016,85,3.9,262,51,1,1,0,2.47,0.05,100.9,7177
274.93,272.74,271.12,273.83,275.82,1016,85,3.9,262,51,1,1,1,1.19,0.05,5.65,6614
274.93,272.74,271.12,273.83,275.82,1016,85,3.9,262,51,1,1,2,1.8,0.0,18.0,7127
274.93,272.74,271.12,273.83,275.82,1016,85,3.9,262,51,1,1,3,3.98,0.05,128.55,6661
274.93,272.74,271.12,273.83,275.82,1016,85,3.9,262,51,1,1,4,3.02,0.0,18.12,6777
274.93,272.74,271.12,273.83,275.82,1016,85,3.9,262,51,1,1,5,2.38,0.0,26.18,6821
274.93,272.74,271.12,273.83,275.82,1016,85,3.9,262,51,1,1,6,2.51,0.1,140.06,6810
275.18,270.62,273.02,272.49,275.67,1022,70,2.03,212,5,3,7,0,3.05,0.05,228.9,7047
275.18,270.62,273.02,272.49,275.67,1022,70,2.03,212,5,3,7,1,1.64,0.0,21.32,6428
275.18,270.62,273.02,272.49,275.67,1022,70,2.03,212,5,3,7,2,1.8,0.0,14.4,6738
275.18,270.62,273.02,272.49,275.67,1022,70,2.03,212,5,3,7,3,3.21,0.0,22.47,6134
275.18,270.62,273.02,272.49,275.67,1022,70,2.03,212,5,3,7,4,4.21,0.1,314.49,7237
275.18,270.62,273.02,272.49,275.67,1022,70,2.03,212,5,3,7,5,2.38,0.0,9.52,6494
275.18,270.62,273.02,272.49,275.67,1022,70,2.03,212,5,3,7,6,3.33,0.0,33.3,6420
278.73,271.77,276.91,275.9,279.34,1017,60,2.3,108,100,1,2,0,3.56,0.0,3.56,6763
278.73,271.77,276.91,275.9,279.34,1017,60,2.3,108,100,1,2,1,1.64,0.0,18.04,6987
278.73,271.77,276.91,275.9,279.34,1017,60,2.3,108,100,1,2,2,1.8,0.0,16.2,8569
278.73,271.77,276.91,275.9,279.34,1017,60,2.3,108,100,1,2,3,3.21,0.0,41.73,6714
278.73,271.77,276.91,275.9,279.34,1017,60,2.3,108,100,1,2,4,3.02,0.0,12.08,8522
278.73,271.77,276.91,275.9,279.34,1017,60,2.3,108,100,1,2,5,2.38,0.0,19.04,7311
278.73,271.77,276.91,275.9,279.34,1017,60,2.3,108,100,1,2,6,3.33,0.0,13.32,7799
282.17,272.65,280.65,280.36,284.16,1015,51,2.74,146,89,1,2,0,2.99,0.1,104.95,6469
282.17,272.65,280.65,280.36,284.16,1015,51,2.74,146,89,1,2,1,2.21,0.1,65.64,6424
282.17,272.65,280.65,280.36,284.16,1015,51,2.74,146,89,1,2,2,1.8,0.0,14.4,7511
282.17,272.65,280.65,280.36,284.16,1015,51,2.74,146,89,1,2,3,2.18,0.05,37.28,7396
282.17,272.65,280.65,280.36,284.16,1015,51,2.74,146,89,1,2,4,3.02,0.0,18.12,6383
282.17,272.65,280.65,280.36,284.16,1015,51,2.74,146,89,1,2,5,1.92,0.1,31.1,8012
282.17,272.65,280.65,280.36,284.16,1015,51,2.74,146,89,1,2,6,2.03,0.05,19.28,5791
285.25,282.09,284.63,282.57,286.78,1017,81,1.72,336,97,1,2,0,3.42,0.1,304.72,6722
285.25,282.09,284.63,282.57,286.78,1017,81,1.72,336,97,1,2,1,1.64,0.0,8.2,6573
285.25,282.09,284.63,282.57,286.78,1017,81,1.72,336,97,1,2,2,1.8,0.0,9.0,7272
285.25,282.09,284.63,282.57,286.78,1017,81,1.72,336,97,1,2,3,4.23,0.1,182.74,6627
285.25,282.09,284.63,282.57,286.78,1017,81,1.72,336,97,1,2,4,2.28,0.05,69.31,6002
285.25,282.09,284.63,282.57,286.78,1017,81,1.72,336,97,1,2,5,2.38,0.0,14.28,6027
285.25,282.09,284.63,282.57,286.78,1017,81,1.72,336,97,1,2,6,3.33,0.0,36.63,6989
281.79,280.24,280.86,279.25,282.95,1022,90,1.89,295,15,1,4,0,3.56,0.0,39.16,6656
281.79,280.24,280.86,279.25,282.95,1022,90,1.89,295,15,1,4,1,1.64,0.0,4.92,6025
281.79,280.24,280.86,279.25,282.95,1022,90,1.89,295,15,1,4,2,1.8,0.0,21.6,5176
281.79,280.24,280.86,279.25,282.95,1022,90,1.89,295,15,1,4,3,3.21,0.0,25.68,6647
281.79,280.24,280.86,279.25,282.95,1022,90,1.89,295,15,1,4,4,3.02,0.0,24.16,6610
281.79,280.24,280.86,279.25,282.95,1022,90,1.89,295,15,1,4,5,2.38,0.0,35.7,7725
281.79,280.24,280.86,279.25,282.95,1022,90,1.89,295,15,1,4,6,3.33,0.0,16.65,6557
280.32,278.79,277.84,279.18,281.48,1031,90,3.7,40,100,1,2,0,3.56,0.0,32.04,6841
280.32,278.79,277.84,279.18,281.48,1031,90,3.7,40,100,1,2,1,1.64,0.0,16.4,7085
280.32,278.79,277.84,279.18,281.48,1031,90,3.7,40,100,1,2,2,1.8,0.0,19.8,7771
280.32,278.79,277.84,279.18,281.48,1031,90,3.7,40,100,1,2,3,2.56,0.05,80.26,6034
280.32,278.79,277.84,279.18,281.48,1031,90,3.7,40,100,1,2,4,3.78,0.1,210.92,7080
280.32,278.79,277.84,279.18,281.48,1031,90,3.7,40,100,1,2,5,3.93,0.1,116.72,6802
280.32,278.79,277.84,279.18,281.48,1031,90,3.7,40,100,1,2,6,3.14,0.1,234.56,6548
276.73,270.68,274.35,274.26,277.67,1034,63,2.52,71,0,3,7,0,3.56,0.0,10.68,6717
276.73,270.68,274.35,274.26,277.67,1034,63,2.52,71,0,3,7,1,1.64,0.0,4.92,6168
276.73,270.68,274.35,274.26,277.67,1034,63,2.52,71,0,3,7,2,1.8,0.0,5.4,6569
276.73,270.68,274.35,274.26,277.67,1034,63,2.52,71,0,3,7,3,3.21,0.0,38.52,6578
276.73,270.68,274.35,274.26,277.67,1034,63,2.52,71,0,3,7,4,3.02,0.0,39.26,6682
276.73,270.68,274.35,274.26,277.67,1034,63,2.52,71,0,3,7,5,2.38,0.0,16.66,6774
276.73,270.68,274.35,274.26,277.67,1034,63,2.52,71,0,3,7,6,2.13,0.05,70.82,7049
277.94,270.91,276.16,276.48,278.78,1024,59,2.11,99,0,3,7,0,3.56,0.0,32.04,6173
277.94,270.91,276.16,276.48,278.78,1024,59,2.11,99,0,3,7,1,1.61,0.1,89.84,6423
277.94,270.91,276.16,276.48,278.78,1024,59,2.11,99,0,3,7,2,1.8,0.0,3.6,6847
277.94,270.91,276.16,276.48,278.78,1024,59,2.11,99,0,3,7,3,2.58,0.05,12.26,6669
277.94,270.91,276.16,276.48,278.78,1024,59,2.11,99,0,3,7,4,2.3,0.1,55.89,6040
277.94,270.91,276.16,276.48,278.78,1024,59,2.11,99,0,3,7,5,1.98,0.1,30.29,7005
277.94,270.91,276.16,276.48,278.78,1024,59,2.11,99,0,3,7,6,1.64,0.05,56.09,6342
278.06,273.25,278.06,277.04,278.86,1016,71,0.27,310,69,1,1,0,3.56,0.0,7.12,6812
278.06,273.25,278.06,277.04,278.86,1016,71,0.27,310,69,1,1,1,1.32,0.05,45.14,5866
278.06,273.25,278.06,277.04,278.86,1016,71,0.27,310,69,1,1,2,2.08,0.05,29.64,7444
278.06,273.25,278.06,277.04,278.86,1016,71,0.27,310,69,1,1,3,3.21,0.0,48.15,7054
278.06,273.25,278.06,277.04,278.86,1016,71,0.27,310,69,1,1,4,3.02,0.0,15.1,6671
278.06,273.25,278.06,277.04,278.86,1016,71,0.27,310,69,1,1,5,2.38,0.0,28.56,6438
278.06,273.25,278.06,277.04,278.86,1016,71,0.27,310,69,1,1,6,3.07,0.1,212.75,6785
277.91,273.3,276.04,276.86,278.44,1018,72,2.2,91,33,1,3,0,3.56,0.0,28.48,7374
277.91,273.3,276.04,276.86,278.44,1018,72,2.2,91,33,1,3,1,1.64,0.0,6.56,7909
277.91,273.3,276.04,276.86,278.44,1018,72,2.2,91,33,1,3,2,1.8,0.0,5.4,6577
277.91,273.3,276.04,276.86,278.44,1018,72,2.2,91,33,1,3,3,3.21,0.0,41.73,8267
277.91,273.3,276.04,276.86,278.44,1018,72,2.2,91,33,1,3,4,3.02,0.0,42.28,7839
277.91,273.3,276.04,276.86,278.44,1018,72,2.2,91,33,1,3,5,2.87,0.1,240.22,7608
277.91,273.3,276.04,276.86,278.44,1018,72,2.2,91,33,1,3,6,2.74,0.05,205.64,7054
279.86,274.98,278.39,278.13,280.45,1014,71,2.13,16,98,1,2,0,3.56,0.0,17.8,6693
279.86,274.98,278.39,278.13,280.45,1014,71,2.13,16,98,1,2,1,1.64,0.0,6.56,5628
279.86,274.98,278.39,278.13,280.45,1014,71,2.13,16,98,1,2,2,1.92,0.1,157.25,6862
279.86,274.98,278.39,278.13,280.45,1014,71,2.13,16,98,1,2,3,3.21,0.0,9.63,5104
279.86,274.98,278.39,278.13,280.45,1014,71,2.13,16,98,1,2,4,3.02,0.0,24.16,7818
279.86,274.98,278.39,278.13,280.45,1014,71,2.13,16,98,1,2,5,3.24,0.1,209.95,6973
279.86,274.98,278.39,278.13,280.45,1014,71,2.13,16,98,1,2,6,3.33,0.0,49.95,7107
281.38,280.63,279.3,280.86,282.46,1011,95,3.4,79,100,1,2,0,3.56,0.0,7.12,7960
281.38,280.63,279.3,280.86,282.46,1011,95,3.4,79,100,1,2,1,1.64,0.0,18.04,7284
281.38,280.63,279.3,280.86,282.46,1011,95,3.4,79,100,1,2,2,1.8,0.0,3.6,8442
281.38,280.63,279.3,280.86,282.46,1011,95,3.4,79,100,1,2,3,3.21,0.0,25.68,6457
281.38,280.63,279.3,280.86,282.46,1011,95,3.4,79,100,1,2,4,3.02,0.0,15.1,6929
281.38,280.63,279.3,280.86,282.46,1011,95,3.4,79,100,1,2,5,2.38,0.0,35.7,6447
281.38,280.63,279.3,280.86,282.46,1011,95,3.4,79,100,1,2,6,1.84,0.05,24.47,7249
282.04,281.89,279.28,281.47,283.02,1008,99,5.17,84,75,1,1,0,3.56,0.0,14.24,7134
282.04,281.89,279.28,281.47,283.02,1008,99,5.17,84,75,1,1,1,1.78,0.05,81.17,6035
282.04,281.89,279.28,281.47,283.02,1008,99,5.17,84,75,1,1,2,1.8,0.0,10.8,7342
282.04,281.89,279.28,281.47,283.02,1008,99,5.17,84,75,1,1,3,3.21,0.0,38.52,7166
282.04,281.89,279.28,281.47,283.02,1008,99,5.17,84,75,1,1,4,3.02,0.0,15.1,5997
282.04,281.89,279.28,281.47,283.02,1008,99,5.17,84,75,1,1,5,2.3,0.1,64.17,6453
282.04,281.89,279.28,281.47,283.02,1008,99,5.17,84,75,1,1,6,3.33,0.0,23.31,6765
281.5,275.95,278.68,280.37,282.33,1004,68,4.98,69,57,1,1,0,3.32,0.05,94.62,7629
281.5,275.95,278.68,280.37,282.33,1004,68,4.98,69,57,1,1,1,1.64,0.0,6.56,6096
281.5,275.95,278.68,280.37,282.33,1004,68,4.98,69,57,1,1,2,1.8,0.0,21.6,6851
281.5,275.95,278.68,280.37,282.33,1004,68,4.98,69,57,1,1,3,3.06,0.05,72.68,6831
281.5,275.95,278.68,280.37,282.33,1004,68,4.98,69,57,1,1,4,3.02,0.0,3.02,7213
281.5,275.95,278.68,280.37,282.33,1004,68,4.98,69,57,1,1,5,2.38,0.0,14.28,7643
281.5,275.95,278.68,280.37,282.33,1004,68,4.98,69,57,1,1,6,2.61,0.15,70.99,6333
280.52,279.93,279.54,279.82,281.61,1007,96,1.73,345,97,2,5,0,4.35,0.1,364.1,7234
280.52,279.93,279.54,279.82,281.61,1007,96,1.73,345,97,2,5,1,1.64,0.0,3.28,6461
280.52,279.93,279.54,279.82,281.61,1007,96,1.73,345,97,2,5,2,1.8,0.0,9.0,6445
280.52,279.93,279.54,279.82,281.61,1007,96,1.73,345,97,2,5,3,2.54,0.05,7.24,7347
280.52,279.93,279.54,279.82,281.61,1007,96,1.73,345,97,2,5,4,3.02,0.0,15.1,6044
280.52,279.93,279.54,279.82,281.61,1007,96,1.73,345,97,2,5,5,2.38,0.0,19.04,6492
280.52,279.93,279.54,279.82,281.61,1007,96,1.73,345,97,2,5,6,3.33,0.0,13.32,7228
280.53,278.01,279.16,277.89,281.0,1015,84,2.15,101,79,1,1,0,3.56,0.0,7.12,5908
280.53,278.01,279.16,277.89,281.0,1015,84,2.15,101,79,1,1,1,1.66,0.05,102.5,6456
280.53,278.01,279.16,277.89,281.0,1015,84,2.15,101,79,1,1,2,1.8,0.0,3.6,6764
280.53,278.01,279.16,277.89,281.0,1015,84,2.15,101,79,1,1,3,3.21,0.0,32.1,5369
280.53,278.01,279.16,277.89,281.0,1015,84,2.15,101,79,1,1,4,3.02,0.0,3.02,7448
280.53,278.01,279.16,277.89,281.0,1015,84,2.15,101,79,1,1,5,2.44,0.1,101.02,5761
280.53,278.01,279.16,277.89,281.0,1015,84,2.15,101,79,1,1,6,3.33,0.0,33.3,5463
281.29,277.13,280.21,278.15,281.96,1021,75,1.96,337,38,1,3,0,3.56,0.0,46.28,7399
281.29,277.13,280.21,278.15,281.96,1021,75,1.96,337,38,1,3,1,1.64,0.0,19.68,6670
281.29,277.13,280.21,278.15,281.96,1021,75,1.96,337,38,1,3,2,2.14,0.1,46.22,7074
281.29,277.13,280.21,278.15,281.96,1021,75,1.96,337,38,1,3,3,3.21,0.0,32.1,6820
281.29,277.13,280.21,278.15,281.96,1021,75,1.96,337,38,1,3,4,2.33,0.05,22.14,7668
281.29,277.13,280.21,278.15,281.96,1021,75,1.96,337,38,1,3,5,2.38,0.0,28.56,7653
281.29,277.13,280.21,278.15,281.96,1021,75,1.96,337,38,1,3,6,1.91,0.05,19.96,7253
279.6,277.76,278.88,279.56,280.85,1027,88,1.4,329,52,1,1,0,3.56,0.0,49.84,6809
279.6,277.76,278.88,279.56,280.85,1027,88,1.4,329,52,1,1,1,1.25,0.15,95.62,6767
279.6,277.76,278.88,279.56,280.85,1027,88,1.4,329,52,1,1,2,1.8,0.0,19.8,6962
279.6,277.76,278.88,279.56,280.85,1027,88,1.4,329,52,1,1,3,2.59,0.05,19.68,6582
279.6,277.76,278.88,279.56,280.85,1027,88,1.4,329,52,1,1,4,3.34,0.1,216.43,6537
279.6,277.76,278.88,279.56,280.85,1027,88,1.4,329,52,1,1,5,2.38,0.0,19.04,6435
279.6,277.76,278.88,279.56,280.85,1027,88,1.4,329,52,1,1,6,3.59,0.1,190.63,7721
280.54,275.63,279.59,278.13,281.56,1030,71,1.71,35,35,1,3,0,3.56,0.0,46.28,6758
280.54,275.63,279.59,278.13,281.56,1030,71,1.71,35,35,1,3,1,1.64,0.0,13.12,7549
280.54,275.63,279.59,278.13,281.56,1030,71,1.71,35,35,1,3,2,1.8,0.0,16.2,7285
280.54,275.63,279.59,278.13,281.56,1030,71,1.71,35,35,1,3,3,3.21,0.0,48.15,6342
280.54,275.63,279.59,278.13,281.56,1030,71,1.71,35,35,1,3,4,3.02,0.0,6.04,6441
280.54,275.63,279.59,278.13,281.56,1030,71,1.71,35,35,1,3,5,3.06,0.1,82.62,6673
280.54,275.63,279.59,278.13,281.56,1030,71,1.71,35,35,1,3,6,3.33,0.0,49.95,6425
283.31,277.46,282.13,280.91,284.34,1025,67,2.56,326,91,1,2,0,3.28,0.15,170.07,6915
283.31,277.46,282.13,280.91,284.34,1025,67,2.56,326,91,1,2,1,1.2,0.05,77.52,7503
283.31,277.46,282.13,280.91,284.34,1025,67,2.56,326,91,1,2,2,1.9,0.1,1.71,7877
283.31,277.46,282.13,280.91,284.34,1025,67,2.56,326,91,1,2,3,3.21,0.0,22.47,6309
283.31,277.46,282.13,280.91,284.34,1025,67,2.56,326,91,1,2,4,3.98,0.05,45.37,7073
283.31,277.46,282.13,280.91,284.34,1025,67,2.56,326,91,1,2,5,2.38,0.0,7.14,7731
283.31,277.46,282.13,280.91,284.34,1025,67,2.56,326,91,1,2,6,3.06,0.05,29.07,6666
281.77,278.16,281.18,280.86,283.28,1023,78,1.54,4,91,1,2,0,3.56,0.0,53.4,6414
281.77,278.16,281.18,280.86,283.28,1023,78,1.54,4,91,1,2,1,1.64,0.0,11.48,6559
281.77,278.16,281.18,280.86,283.28,1023,78,1.54,4,91,1,2,2,1.48,0.1,87.91,6915
281.77,278.16,281.18,280.86,283.28,1023,78,1.54,4,91,1,2,3,3.21,0.0,12.84,5706
281.77,278.16,281.18,280.86,283.28,1023,78,1.54,4,91,1,2,4,3.02,0.0,21.14,5952
281.77,278.16,281.18,280.86,283.28,1023,78,1.54,4,91,1,2,5,2.38,0.0,21.42,6295
281.77,278.16,281.18,280.86,283.28,1023,78,1.54,4,91,1,2,6,3.33,0.0,46.62,6231
280.36,278.01,279.17,278.69,283.62,1021,85,1.92,72,98,1,2,0,3.58,0.1,302.87,5940
280.36,278.01,279.17,278.69,283.62,1021,85,1.92,72,98,1,2,1,1.38,0.05,56.37,7168
280.36,278.01,279.17,278.69,283.62,1021,85,1.92,72,98,1,2,2,1.8,0.0,23.4,7720
280.36,278.01,279.17,278.69,283.62,1021,85,1.92,72,98,1,2,3,3.72,0.15,69.56,6541
280.36,278.01,279.17,278.69,283.62,1021,85,1.92,72,98,1,2,4,3.02,0.0,24.16,6087
280.36,278.01,279.17,278.69,283.62,1021,85,1.92,72,98,1,2,5,2.38,0.0,26.18,7865
280.36,278.01,279.17,278.69,283.62,1021,85,1.92,72,98,1,2,6,3.33,0.0,33.3,6385
279.27,276.94,277.63,279.25,280.93,1017,85,2.2,19,30,1,3,0,3.56,0.0,49.84,6738
279.27,276.94,277.63,279.25,280.93,1017,85,2.2,19,30,1,3,1,1.64,0.0,24.6,7876
279.27,276.94,277.63,279.25,280.93,1017,85,2.2,19,30,1,3,2,1.8,0.0,23.4,7352
279.27,276.94,277.63,279.25,280.93,1017,85,2.2,19,30,1,3,3,3.21,0.0,38.52,7423
279.27,276.94,277.63,279.25,280.93,1017,85,2.2,19,30,1,3,4,3.02,0.0,33.22,6748
279.27,276.94,277.63,279.25,280.93,1017,85,2.2,19,30,1,3,5,2.38,0.0,14.28,6596
279.27,276.94,277.63,279.25,280.93,1017,85,2.2,19,30,1,3,6,3.33,0.0,49.95,8087
281.92,279.37,280.87,280.82,283.07,1018,84,2.05,48,19,1,4,0,3.56,0.0,46.28,6299
281.92,279.37,280.87,280.82,283.07,1018,84,2.05,48,19,1,4,1,1.64,0.0,8.2,8007
281.92,279.37,280.87,280.82,283.07,1018,84,2.05,48,19,1,4,2,1.8,0.0,10.8,7400
281.92,279.37,280.87,280.82,283.07,1018,84,2.05,48,19,1,4,3,3.21,0.0,6.42,6590
281.92,279.37,280.87,280.82,283.07,1018,84,2.05,48,19,1,4,4,3.72,0.1,217.62,5994
281.92,279.37,280.87,280.82,283.07,1018,84,2.05,48,19,1,4,5,2.38,0.0,16.66,6425
281.92,279.37,280.87,280.82,283.07,1018,84,2.05,48,19,1,4,6,3.33,0.0,23.31,7151
282.09,281.02,281.04,281.48,283.6,1019,93,2.08,327,6,3,7,0,4.42,0.1,302.33,6936
282.09,281.02,281.04,281.48,283.6,1019,93,2.08,327,6,3,7,1,1.64,0.0,9.84,6177
282.09,281.02,281.04,281.48,283.6,1019,93,2.08,327,6,3,7,2,2.06,0.15,161.09,6616
282.09,281.02,281.04,281.48,283.6,1019,93,2.08,327,6,3,7,3,4.12,0.1,229.9,6642
282.09,281.02,281.04,281.48,283.6,1019,93,2.08,327,6,3,7,4,3.02,0.0,39.26,6800
282.09,281.02,281.04,281.48,283.6,1019,93,2.08,327,6,3,7,5,2.38,0.0,28.56,6627
282.09,281.02,281.04,281.48,283.6,1019,93,2.08,327,6,3,7,6,3.07,0.1,88.42,7672
279.56,277.23,278.29,278.6,282.86,1024,85,1.87,355,93,1,2,0,3.56,0.0,7.12,6334
279.56,277.23,278.29,278.6,282.86,1024,85,1.87,355,93,1,2,1,1.64,0.0,1.64,7351
279.56,277.23,278.29,278.6,282.86,1024,85,1.87,355,93,1,2,2,1.67,0.05,31.73,7248
279.56,277.23,278.29,278.6,282.86,1024,85,1.87,355,93,1,2,3,4.37,0.1,338.24,7458
279.56,277.23,278.29,278.6,282.86,1024,85,1.87,355,93,1,2,4,3.02,0.0,30.2,7909
279.56,277.23,278.29,278.6,282.86,1024,85,1.87,355,93,1,2,5,2.38,0.0,23.8,6822
279.56,277.23,278.29,278.6,282.86,1024,85,1.87,355,93,1,2,6,2.39,0.15,172.68,7621
